id,label,number_corners,length_width_ratio,perimeter_area_ratio,ratio_of_areas,solidity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1516,Quercus,7,1.882352941,0.011715641,1.480443317,0.95398787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1166,Quercus,3,2.006920415,0.013278075,1.50688626,0.953306906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,Quercus,6,1.725274725,0.013759968,1.737800382,0.888670625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1171,Quercus,5,1.584487535,0.013056935,1.570269428,0.925592358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Quercus,5,1.631853786,0.013869678,1.819207794,0.8762506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,Quercus,7,1.850746269,0.013421747,1.579431648,0.906531348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,Quercus,4,1.587431694,0.013591333,1.615507339,0.904525988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1436,Quercus,6,1.620396601,0.013473418,1.536137062,0.924887523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1081,Quercus,10,1.754285714,0.0136903,1.633562138,0.903952376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801,Quercus,9,1.655080214,0.014108584,1.758870098,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130,Quercus,9,1.81512605,0.014169933,1.760480956,0.896973575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1366,Quercus,4,1.950617284,0.012810565,1.557716007,0.916781097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
733,Quercus,2,2.564971751,0.020930372,1.606421046,0.948086331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,Quercus,2,2.626943005,0.018310358,1.575801984,0.961197044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,Quercus,2,2.380681818,0.02096994,1.56995657,0.955956255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,Quercus,1,2.515151515,0.021089939,1.498063839,0.966380168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
803,Quercus,2,2.848314607,0.019983377,1.595946735,0.958455192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Quercus,2,2.226600985,0.018972118,1.554290748,0.959318081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1348,Quercus,2,2.49112426,0.023756655,1.698756059,0.953313409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006,Quercus,3,2.797619048,0.020770179,1.544268643,0.961028334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777,Quercus,2,3.283783784,0.022003331,1.479117399,0.954075798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1294,Quercus,2,3.183206107,0.026080561,1.545230821,0.952115371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,Quercus,2,2.598837209,0.01011282,1.536589022,0.973003535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,Quercus,2,2.789634146,0.010268907,1.489562343,0.979610662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1194,Quercus,1,2.750684932,0.009156059,1.487950951,0.983585101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812,Quercus,1,3.108108108,0.010738621,1.45417263,0.982191683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1365,Quercus,1,2.71849866,0.009063994,1.497031443,0.97557643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1282,Quercus,1,2.815625,0.010806069,1.542379047,0.976828628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1380,Quercus,2,2.493606138,0.008495623,1.443290578,0.985630655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
979,Quercus,2,2.98265896,0.009257439,1.432223751,0.983852839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,Quercus,2,3.040677966,0.010933355,1.447288539,0.974275343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,Quercus,2,2.839116719,0.010487726,1.471065943,0.979111353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1339,Quercus,6,2.336134454,0.016443765,1.592950609,0.928206748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879,Quercus,1,2.706422018,0.016606277,1.518052097,0.93196382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1244,Quercus,2,2.52991453,0.016278777,1.585841356,0.936349447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1329,Quercus,1,2.379746835,0.016466996,1.557756853,0.91669604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,Quercus,2,2.196721311,0.014889503,1.428693154,0.93300234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100,Quercus,4,1.947916667,0.01434835,1.520153551,0.930146505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1353,Quercus,1,2.37745098,0.018312592,1.523841794,0.929815742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918,Quercus,5,2.472560976,0.012027849,1.581564037,0.916370455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1253,Quercus,1,2.356846473,0.015652744,1.548174035,0.945496834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851,Quercus,4,2.047457627,0.014302149,1.552929282,0.913244825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,Quercus,6,2.602739726,0.014293748,1.686373446,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1168,Quercus,4,2.465346535,0.013549682,1.721014934,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852,Quercus,12,2.222222222,0.01659234,1.675188221,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,Quercus,9,2.333333333,0.013409889,1.473762765,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,Quercus,12,2.644067797,0.015041939,1.749823193,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454,Quercus,6,2.445901639,0.014428084,1.729621662,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,Quercus,8,2.920454545,0.014583095,1.549217947,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1529,Quercus,10,2.8,0.014987877,1.72854613,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
944,Quercus,9,2.761403509,0.01510919,1.707262306,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
989,Quercus,12,2.543554007,0.014075934,1.594080499,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1459,Quercus,2,2.106589147,0.009943374,2.111760365,0.835655151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1388,Quercus,2,2.311004785,0.011656613,1.981810775,0.853763214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1180,Quercus,3,2.096997691,0.012489136,2.109226296,0.823914408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1559,Quercus,2,2.983213429,0.010803928,2.001612872,0.852095059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1571,Quercus,1,2.62716763,0.014885457,2.173483985,0.814163211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730,Quercus,2,2.434567901,0.009812571,1.661770091,0.935366279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,Quercus,2,3.012931034,0.013566181,2.689487039,0.683779801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,Quercus,2,2.508130081,0.008396666,1.771932897,0.902268484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693,Quercus,1,2.383587786,0.009276404,1.973726907,0.861901526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753,Quercus,1,2.74559194,0.011786942,1.893304982,0.88036394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,Quercus,10,1.013986014,0.02582286,4.294489963,0.425634864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,Quercus,13,1.071979434,0.023725181,3.660040614,0.464722312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1446,Quercus,16,1.184110971,0.023516273,3.922681824,0.429603418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1262,Quercus,11,1.015082956,0.028392808,3.934423194,0.429956712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,Quercus,11,1.010123735,0.023582626,3.93778054,0.461787564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,Quercus,12,1.114450867,0.024736858,4.215629771,0.404423226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1093,Quercus,16,1.079889807,0.027118439,3.827270404,0.433592641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1024,Quercus,16,1.004048583,0.025775705,2.94879626,0.458060708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,Quercus,15,1.123342175,0.02508523,3.677773427,0.462160819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
802,Quercus,13,1.110638298,0.034289968,4.28054653,0.391923566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1113,Quercus,3,4.618090452,0.014659566,1.391259034,0.976714276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1144,Quercus,2,4.519607843,0.014793192,1.429815959,0.974221702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1475,Quercus,1,4.681818182,0.014650599,1.391132333,0.979736435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1572,Quercus,2,4.464788732,0.0149497,1.535626834,0.966483516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1098,Quercus,2,4.018604651,0.01420228,1.410810441,0.978259807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1268,Quercus,3,4.210280374,0.014424537,1.463817188,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1469,Quercus,4,4.092165899,0.014156819,1.463499104,0.979399833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
796,Quercus,2,4.268518519,0.014592788,1.508921604,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,Quercus,2,4.213953488,0.01436548,1.479773616,0.98305104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,Quercus,2,4.185714286,0.014042728,1.400403605,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1326,Quercus,4,2.630057803,0.019443124,1.386291189,0.979288082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491,Quercus,3,2.521327014,0.01666004,1.439663465,0.976940212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Quercus,6,2.481675393,0.019375175,1.494132986,0.971388706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,Quercus,1,2.521327014,0.01801461,1.464283851,0.973458602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1494,Quercus,3,2.194570136,0.016801006,1.37571876,0.980881998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
975,Quercus,5,2.390243902,0.016993152,1.409547598,0.979785209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911,Quercus,3,2.376106195,0.016928701,1.449894868,0.975781991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875,Quercus,4,2.218009479,0.018236812,1.464104617,0.978527517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,Quercus,4,2.328571429,0.017289638,1.375269523,0.977774101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,Quercus,3,2.572916667,0.018779767,1.429553265,0.971881599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,Quercus,8,2.101910828,0.012427607,1.577156947,0.954837883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,Quercus,31,2.258169935,0.015346027,1.607159959,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860,Quercus,27,1.958944282,0.015121596,1.730044203,0.921364692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,Quercus,29,1.877192982,0.014433272,1.668787195,0.941290153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,Quercus,43,1.742937853,0.014784916,1.660304212,0.920090149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1090,Quercus,32,2.029761905,0.015696072,1.740099781,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
726,Quercus,28,1.774566474,0.015240703,1.615666591,0.926162714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,Quercus,21,1.744985673,0.014418767,1.614636036,0.918274033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862,Quercus,35,1.870317003,0.015233247,1.711008965,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1231,Quercus,30,1.956790123,0.01375038,1.56138644,0.941262981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1299,Quercus,8,1.935064935,0.025922847,1.716943798,0.808811583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,Quercus,11,1.797202797,0.02535722,1.753345579,0.780053517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1276,Quercus,10,1.580952381,0.027256696,2.004574729,0.742066396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,Quercus,19,1.65993266,0.026696191,1.821473888,0.791139082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
885,Quercus,4,1.65483871,0.019997496,1.658947237,0.830618379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,Quercus,10,1.525157233,0.023505359,1.958525931,0.782746429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1305,Quercus,9,1.54248366,0.024510132,1.934452138,0.812455865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,Quercus,12,1.473214286,0.021228148,1.721436186,0.81073114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1563,Quercus,12,1.565517241,0.029046332,1.98765078,0.760869692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808,Quercus,13,1.602996255,0.024332372,1.772215502,0.831302461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1089,Quercus,6,1.492366412,0.016766584,2.106841342,0.753519626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,Quercus,4,1.992217899,0.016881596,2.040742263,0.75177884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,Quercus,4,1.438253012,0.017936987,2.531538437,0.655908674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,Quercus,5,1.709323583,0.017052498,2.141801233,0.732465397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916,Quercus,4,1.515711645,0.01803536,2.28334663,0.669658599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,Quercus,1,1.855072464,0.016371965,2.18075173,0.706882732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
912,Quercus,6,1.734939759,0.016112664,2.153434329,0.729328556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1523,Quercus,4,1.63326226,0.015840338,1.916062209,0.773672916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,Quercus,4,1.857414449,0.018868014,2.443626577,0.632764582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1170,Quercus,3,1.557844691,0.017811189,2.467128055,0.65495852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1163,Quercus,3,2.901060071,0.012489495,1.587443548,0.963688782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
876,Quercus,4,3.522900763,0.012228551,1.476376246,0.982495687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,Quercus,5,3.701807229,0.009771545,1.495522902,0.975340052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1552,Quercus,5,2.910769231,0.010435945,1.4895689,0.971482507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1337,Quercus,3,2.785529716,0.009223075,1.578235359,0.955701241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1120,Quercus,2,3.30994152,0.009358774,1.433792322,0.978142982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1323,Quercus,4,3.512280702,0.011266487,1.490797642,0.976366265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1399,Quercus,3,3.074626866,0.010085474,1.51633671,0.978749873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,Quercus,7,3.05862069,0.010837933,1.358597195,0.970259235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1403,Quercus,6,3.488888889,0.010652229,1.521304459,0.978356917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,Quercus,12,1.4578125,0.018432864,2.403719582,0.579116429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,Quercus,17,1.302660754,0.013374713,2.112546916,0.658945123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,Quercus,6,1.442508711,0.02188654,2.790252036,0.545257368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1582,Quercus,13,1.435768262,0.015555385,2.477148581,0.588023537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
978,Quercus,17,1.375766871,0.017398216,2.245694604,0.787234043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Quercus,9,1.233748271,0.019476077,2.595130981,0.590669156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1432,Quercus,6,1.330548926,0.01964996,3.004472769,0.483749418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1128,Quercus,10,1.282738095,0.01873946,2.424094308,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,Quercus,18,1.391167192,0.01340827,2.441731567,0.590678598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,Quercus,7,1.224178404,0.014766252,2.359615722,0.635862313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,Quercus,6,1.211488251,0.011667403,1.353418732,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,Quercus,6,1.116161616,0.011621358,1.332095345,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,Quercus,11,1.255319149,0.011951888,1.351035323,0.939960382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,Quercus,15,1.224806202,0.012448038,1.396601343,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1222,Quercus,10,1.252688172,0.011278138,1.320113314,0.950066282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1359,Quercus,14,1.233933162,0.012914947,1.419351896,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,Quercus,13,1.383152174,0.012899258,1.422122342,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
951,Quercus,6,1.212276215,0.012358276,1.411219152,0.909146044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1402,Quercus,12,1.335978836,0.013974695,1.450587028,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010,Quercus,14,1.288359788,0.012246824,1.401161507,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,Quercus,9,1.176591376,0.017403968,2.982708264,0.517034954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,Quercus,9,1.196883853,0.019900015,2.895549192,0.538362062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900,Quercus,13,1.442724458,0.023234436,2.928365759,0.509524177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423,Quercus,18,1.235294118,0.025538907,2.873419484,0.541641733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1531,Quercus,18,1.167750325,0.017886572,2.690434911,0.584815917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,Quercus,19,1.144670051,0.022278281,3.151217436,0.50784254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,Quercus,9,1.135989011,0.026080518,3.053068759,0.497635191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1379,Quercus,15,1.228929385,0.01610221,2.939233547,0.568612147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1476,Quercus,9,1.282051282,0.016690977,2.993531981,0.569795033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,Quercus,15,1.321027287,0.020834672,2.535012039,0.58224064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,Quercus,3,2.194444444,0.02629577,1.50511031,0.925875822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,Quercus,2,2.166666667,0.023854545,1.533905455,0.95123662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,Quercus,4,2.122137405,0.02838569,1.470483728,0.962557024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1065,Quercus,3,2.198757764,0.022883057,1.485417916,0.961371049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
813,Quercus,2,1.96,0.022594922,1.553562647,0.961058758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1278,Quercus,3,1.993464052,0.023513226,1.459101995,0.974117283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1569,Quercus,1,1.928571429,0.022653023,1.46966547,0.943748468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549,Quercus,1,2.02919708,0.028210661,1.521857268,0.945472343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,Quercus,2,2.070921986,0.030259777,1.67905061,0.90224452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,Quercus,2,2.030612245,0.019511816,1.516013682,0.929442811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858,Quercus,12,1.5,0.018060356,2.746983203,0.559147812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
936,Quercus,8,1.378723404,0.017435211,2.779170215,0.546952463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500,Quercus,7,1.556904401,0.015543052,2.634541501,0.904761905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,Quercus,7,1.336194564,0.017126754,2.848057863,0.562118205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
823,Quercus,10,1.523381295,0.019081842,3.016532472,0.596307417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1555,Quercus,10,1.308056872,0.019946633,3.135725653,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,Quercus,10,1.433717579,0.016507167,2.788330305,0.564050772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,Quercus,12,1.498498499,0.016523741,2.761579498,0.56066819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1341,Quercus,10,1.557659208,0.017094143,2.576149531,0.582600366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870,Quercus,12,1.5856,0.017181885,2.952019408,0.564558872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,Quercus,17,1.76300578,0.013377061,1.606008264,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919,Quercus,18,2.219269103,0.013453017,1.530826976,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,Quercus,17,2.183333333,0.013343369,1.494001186,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,Quercus,18,1.984520124,0.013366243,1.572378963,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1156,Quercus,16,1.873529412,0.01382492,1.648789178,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,Quercus,11,1.93125,0.012938523,1.506903594,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
784,Quercus,20,1.930091185,0.013645832,1.588199967,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016,Quercus,23,2.021538462,0.014112536,1.62184025,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,Quercus,15,1.953560372,0.013324714,1.550085561,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,Quercus,22,2.235690236,0.013957868,1.497607874,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,Quercus,21,2.992217899,0.014137871,1.500596038,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,Quercus,28,2.304635762,0.013609634,1.599014081,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,Quercus,17,2.732600733,0.013560868,1.548082551,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866,Quercus,22,2.790613718,0.014384061,1.627009817,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,Quercus,19,2.864150943,0.013599744,1.531570291,0.937509894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,Quercus,25,2.769516729,0.014060021,1.521435458,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,Quercus,21,2.37037037,0.013355542,1.590252584,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
961,Quercus,22,2.641577061,0.013762829,1.564374891,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692,Quercus,24,2.542253521,0.014394181,1.559988436,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Quercus,28,2.467576792,0.014142506,1.61245119,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,Quercus,6,1.426724138,0.0205517,1.891766387,0.807929826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1187,Quercus,15,1.778975741,0.022577013,1.767329734,0.840302442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1557,Quercus,12,1.594117647,0.023651025,1.775320084,0.855112521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
995,Quercus,12,1.757925072,0.025618739,1.821537985,0.804094224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1210,Quercus,15,1.720930233,0.01751044,1.74726124,0.835683774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1541,Quercus,12,1.630541872,0.019835828,1.798082648,0.834056772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776,Quercus,11,1.623036649,0.021243512,1.779106541,0.848932353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
695,Quercus,10,1.819526627,0.026018839,1.811298066,0.826754049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1441,Quercus,13,1.822222222,0.022284966,1.787641836,0.828765787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,Quercus,12,1.626373626,0.022188896,1.785452105,0.834068436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1375,Quercus,15,2.630331754,0.021334769,1.658969528,0.842265648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,Quercus,12,2.708520179,0.019023348,1.733621644,0.887113908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,Quercus,14,2.485530547,0.014089863,1.603809333,0.869472237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
828,Quercus,13,2.406779661,0.017725642,1.58194864,0.887824296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1568,Quercus,16,2.823333333,0.013675741,1.538293892,0.91790771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1548,Quercus,11,2.806603774,0.019165855,1.594710426,0.876002219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,Quercus,12,2.62962963,0.021360531,1.506350428,0.882151988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
