id,label,number_corners,length_width_ratio,perimeter_area_ratio,ratio_of_areas,solidity,mu02,mu03,m11,nu02,m12,mu21,mu20,nu20,m30,nu21,mu11,mu12,nu11,nu12,m02,m03,m00,m01,mu30,nu30,nu03,m10,m20,m21,hu1,hu2,hu3,hu4,hu5,hu6,hu7
875,Quercus,4,2.218009479,0.018236812,1.464104617,0.978527517,771603112.9,4177892418,2203421264,0.173471028,6.43188E+11,116382568.6,179143609.4,0.040274884,2.317E+11,0.000101316,-106944095.6,-3443067750,-0.024043063,-0.002997345,5254440427,1.77E+12,66693.5,17290925.67,790096134.7,0.000687814,0.003637043,8911399.833,1369860051,3.26687E+11,0.000836722,3.06E-07,6.51E-12,1.21E-12,3.13E-24,4.94E-16,-1.35E-24
40,Quercus,4,2.328571429,0.017289638,1.375269523,0.977774101,978892076.9,1489244651,2795356220,0.179421733,9.01687E+11,-154062869.1,193930330.2,0.03554561,2.76401E+11,-0.000103902,20261572.38,2396920702,0.003713756,0.001616512,6412964759,2.27E+12,73863.5,20034461,-490801308.7,-0.000331002,0.001004364,10231281.17,1611127110,4.42455E+11,0.000841217,3.16E-07,1.71E-12,1.50E-13,4.43E-27,-2.16E-17,7.60E-26
543,Quercus,3,2.572916667,0.018779767,1.429553265,0.971881599,846452392.6,2710263137,2214616594,0.19678568,7.00952E+11,-356157061.2,139233743.3,0.03236946,1.83114E+11,-0.000323318,9769442.51,36739395.32,0.002271228,3.34E-05,5530126985,1.93E+12,65585,17526517,-6021855.761,-5.47E-06,0.002460368,8250635.333,1177168994,3.16681E+11,0.000896638,4.12E-07,7.57E-13,2.93E-13,1.38E-25,1.88E-16,1.05E-27
451,Quercus,8,2.101910828,0.012427607,1.577156947,0.954837883,696456450.9,-2876381973,9062215034,0.040920652,1.95E+12,9187544328,2694865781,0.158338206,9.86E+12,0.001494549,14343785.39,8618899886,0.000842776,0.001402047,5163100522,1.21E+12,130459.5,24139514.33,-36243952501,-0.005895848,-0.000467905,48898281.17,21022713895,3.91E+12,0.000781068,2.11E-07,7.74E-12,1.31E-12,4.08E-24,5.41E-16,8.84E-25
20,Quercus,31,2.258169935,0.015346027,1.607159959,1,0.333333333,2.91E-11,21902,0.083333333,1029471.667,5.38E-10,0.333333333,0.083333333,25298907,9.52E-11,0,3.18E-11,0,5.63E-12,4418.333333,207693,2,94,3.73E-09,6.59E-10,5.14E-12,466,108578.3333,5103181.667,0.000840942,3.07E-07,4.58E-12,7.33E-13,1.19E-24,2.49E-16,6.26E-25
860,Quercus,27,1.958944282,0.015121596,1.730044203,0.921364692,768819685.1,-5216581070,10024937077,0.04512188,2.37E+12,16437851424,2533170945,0.148671316,9.42E+12,0.002670228,173815759.4,5143244094,0.010201214,0.000835489,6192932691,1.57E+12,130532.5,26608702.17,-13200206523,-0.002144293,-0.000847402,48325975.67,20424500110,4.31E+12,0.000759836,1.71E-07,6.05E-12,3.03E-13,-8.06E-26,-6.33E-17,4.01E-25
247,Quercus,29,1.877192982,0.014433272,1.668787195,0.941290153,783852241.2,-7049237547,8599265656,0.04600449,1.94E+12,18016586281,2439413667,0.143169816,7.42E+12,0.002926712,-11486149.19,-6086963362,-0.000674125,-0.000988799,5823519913,1.45E+12,130532,25648350.83,20109074526,0.003266627,-0.001145116,43822648.17,17151702549,3.38E+12,0.000741412,1.44E-07,8.28E-12,5.03E-13,5.74E-25,4.41E-17,-8.51E-25
657,Quercus,43,1.742937853,0.014784916,1.660304212,0.920090149,805936245.3,902559626.2,8553411714,0.047369168,1.96E+12,-2034688596,2329896219,0.136940416,7.07E+12,-0.000331125,57850773.55,-4479381157,0.003400198,-0.000728974,5847648648,1.47E+12,130437.5,25644265.67,14788033799,0.002406602,0.000146882,43211989.17,16645380706,3.31E+12,0.000722347,1.23E-07,1.36E-12,1.71E-13,8.24E-26,5.77E-17,6.67E-27
1090,Quercus,32,2.029761905,0.015696072,1.740099781,1,0.083333333,3.73E-09,34212.41667,0.083333333,9836055.75,9.50E-10,0.166666667,0.166666667,1685218.5,9.50E-10,-0.083333333,1.82E-09,-0.083333333,1.82E-09,82656.33333,23763743.75,1,287.5,2.33E-10,2.33E-10,3.73E-09,119,14161.16667,4071315.583,0.000774474,1.95E-07,9.81E-12,1.43E-12,4.75E-24,4.23E-16,-2.45E-24
726,Quercus,28,1.774566474,0.015240703,1.615666591,0.926162714,796234809.9,-1943382956,8209648943,0.046893466,1.83E+12,4240791963,2345844815,0.138156223,6.97E+12,0.000691888,-74509453.09,2295223091,-0.004388161,0.000374467,5646436826,1.39E+12,130306,25139817.5,-9718180598,-0.001585528,-0.000317064,42938877.5,16495210162,3.14E+12,0.000725305,1.29E-07,7.73E-13,9.24E-14,2.43E-26,2.87E-17,4.69E-27
433,Quercus,21,1.744985673,0.014418767,1.614636036,0.918274033,843562408.7,-4872096585,8882254067,0.049502827,2.08E+12,12895365811,2236215558,0.131227981,7.30E+12,0.002094472,-57148529.83,4062248403,-0.003353651,0.000659793,6195592764,1.59E+12,130540,26432064.67,-19388122464,-0.00314903,-0.000791329,44149014.83,17167543203,3.45E+12,0.00070853,1.03E-07,4.56E-12,4.65E-13,5.90E-25,9.32E-17,3.33E-25
862,Quercus,35,1.870317003,0.015233247,1.711008965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000733341,1.39E-07,3.88E-13,4.27E-14,5.04E-27,1.27E-17,-2.18E-27
1231,Quercus,30,1.956790123,0.01375038,1.56138644,0.941262981,736789871.7,-2019609059,7526948657,0.043221193,1.56E+12,10072808716,2561139093,0.150240241,7.07E+12,0.001635279,-74376099.03,-7298853479,-0.004363013,-0.001184939,4891393801,1.13E+12,130564,23290378,26159214464,0.004246842,-0.000327875,42612419.83,16468635218,2.90E+12,0.000757999,1.76E-07,5.33E-12,6.71E-13,1.04E-24,1.79E-16,-7.30E-25
1299,Quercus,8,1.935064935,0.025922847,1.716943798,0.808811583,615055996.9,778378149.8,1954582777,0.17525479,5.4536E+11,-414508431.4,147431378.5,0.042009273,2.25604E+11,-0.000485263,-18899845.47,-924015395.7,-0.005385345,-0.001081741,3961790315,1.23E+12,59241,14080621,512418335.4,0.000599886,0.000911244,8302977.833,1311143012,3.05925E+11,0.000848976,2.71E-07,1.30E-12,3.48E-14,3.46E-27,5.00E-18,-6.54E-27
521,Quercus,11,1.797202797,0.02535722,1.753345579,0.780053517,1129173697,4620861885,3782643185,0.165318833,1.22E+12,-1078805949,323201811.9,0.047318979,5.49833E+11,-0.000549408,12172989.81,-6981022281,0.00178221,-0.003555257,7293791178,2.61E+12,82645.5,22571617,2637421099,0.001343171,0.002353287,13805497.17,2629337682,7.21096E+11,0.000830443,2.11E-07,9.60E-12,4.96E-13,1.83E-25,-5.03E-17,-1.07E-24
1276,Quercus,10,1.580952381,0.027256696,2.004574729,0.742066396,889966884.2,8464755247,3397447928,0.14982178,1.02E+12,-2093435088,320694878.4,0.053987489,5.62631E+11,-0.001269436,-22700773.41,-3842303826,-0.003821569,-0.002329931,6007492509,2.02E+12,77072.5,19860022.5,3311343417,0.002007963,0.005132935,13272865.67,2606451316,6.61718E+11,0.000796442,1.40E-07,9.80E-12,9.38E-13,2.44E-24,3.50E-16,1.47E-24
29,Quercus,19,1.65993266,0.026696191,1.821473888,0.791139082,971706296.4,20698495056,3544147347,0.154931416,1.06E+12,-6156431929,307799078.3,0.049076297,6.16164E+11,-0.003488066,-16614234.48,-4484300267,-0.002649017,-0.002540682,6000573950,2.02E+12,79195,19956482,1548342431,0.000877248,0.011727201,14130472.17,2829047183,7.00811E+11,0.000796676,1.70E-07,3.36E-11,4.17E-12,4.80E-23,1.62E-15,-1.15E-23
885,Quercus,4,1.65483871,0.019997496,1.658947237,0.830618379,1327605207,8132014525,4477198056,0.147752466,1.43E+12,-2784498876,431200813.6,0.047989405,7.52538E+11,-0.001006536,26627419.98,-1847343798,0.002963431,-0.000667775,8013493062,2.84E+12,94791,25174630,93317311.08,3.37E-05,0.002939547,16757904.33,3393795972,9.07956E+11,0.000765737,1.52E-07,2.43E-12,2.53E-13,1.66E-25,7.79E-17,-1.09E-25
245,Quercus,10,1.525157233,0.023505359,1.958525931,0.782746429,854766560.3,14784446644,3512578920,0.141546552,9.96562E+11,-4950820128,327262323.9,0.054193572,7.26008E+11,-0.002940979,-19157041.37,661056315.4,-0.003172344,0.000392693,5272912044,1.68E+12,77709.5,18529216.83,769809688.5,0.000457297,0.008782533,14811712.67,3150428502,7.38941E+11,0.000765707,1.17E-07,1.89E-11,2.14E-12,1.26E-23,6.85E-16,5.05E-24
1305,Quercus,9,1.54248366,0.024510132,1.934452138,0.812455865,782733087,15794509318,3485591856,0.144361374,1.01E+12,-4421470271,289456838.9,0.053385232,6.83852E+11,-0.003005131,63186183.76,1167516584,0.011653582,0.000793523,5111135511,1.63E+12,73634.5,17852723.83,-1371160457,-0.000931934,0.010735018,14115892.5,2995503883,7.46066E+11,0.000773457,1.34E-07,2.43E-11,3.63E-12,3.33E-23,1.28E-15,-7.40E-24
303,Quercus,12,1.473214286,0.021228148,1.721436186,0.81073114,1264580066,17223697005,4814274390,0.138848144,1.47E+12,-5401955972,486118180.1,0.05337472,1.05E+12,-0.001919965,-40872617.8,-2239544661,-0.004487725,-0.00079598,7472941699,2.57E+12,95434,24341092.5,1939664153,0.000689396,0.006121651,19035550.67,4283005968,1.07E+12,0.00075162,1.12E-07,9.02E-12,1.04E-12,3.14E-24,3.48E-16,5.33E-25
1563,Quercus,12,1.565517241,0.029046332,1.98765078,0.760869692,637293566.6,4025970769,2736199092,0.150177207,7.54058E+11,-1496730357,230233344.3,0.054254119,4.99768E+11,-0.001381892,-37752286.54,-830923579.1,-0.008896266,-0.00076717,4308201109,1.33E+12,65143,15463955.83,-143786447.1,-0.000132754,0.003717074,11685465,2326392445,5.37209E+11,0.000798287,1.44E-07,4.19E-12,4.15E-13,3.98E-25,1.39E-16,-3.76E-25
808,Quercus,13,1.602996255,0.024332372,1.772215502,0.831302461,580959436.5,2412432251,2463659485,0.14370232,6.636E+11,-122550513.4,205783009.5,0.050901137,4.15517E+11,-0.000120216,20600425.28,3296834462,0.005095586,0.003234034,3829772761,1.13E+12,63583,14372518.83,-1701280680,-0.001668874,0.002366479,10807919.33,2042926905,4.68671E+11,0.000760785,1.32E-07,8.23E-12,4.55E-13,7.75E-25,7.47E-17,4.16E-25
1089,Quercus,6,1.492366412,0.016766584,2.106841342,0.753519626,2156485462,-19801759016,23817179670,0.058101315,7.80E+12,10692773161,5521025682,0.148750762,2.22E+13,0.000656356,-674070378.4,1216550736,-0.018161206,7.47E-05,19179991564,6.96E+12,192655,57268347,65472222716,0.004018892,-0.001215495,82390395.83,40755913567,1.15E+13,0.000808939,1.45E-07,1.44E-12,9.66E-13,4.98E-25,3.66E-16,1.02E-24
194,Quercus,4,1.992217899,0.016881596,2.040742263,0.75177884,3016032037,-38438094044,44137211089,0.046190989,1.49E+13,9443711435,12480450536,0.191139996,7.24E+13,0.000286117,-75620025.54,63012875208,-0.001158132,0.00190911,25483102030,9.31E+12,255528.5,75769233.17,-2.38854E+11,-0.007236601,-0.001164564,149105883,99486652761,2.94E+13,0.000927572,3.20E-07,1.05E-11,1.81E-12,6.34E-24,9.65E-16,-4.66E-24
72,Quercus,4,1.438253012,0.017936987,2.531538437,0.655908674,3874529539,-97310595064,50439753889,0.06300502,2.08E+13,1.28106E+11,10087542320,0.164036899,5.84E+13,0.004183269,-286335846.5,80304221901,-0.004656203,0.002622307,37790354486,1.67E+13,247983,91709040,-2.69663E+11,-0.008805747,-0.003177645,137164317.8,85955848158,3.16E+13,0.000887469,1.57E-07,3.16E-11,2.40E-12,2.02E-23,9.26E-16,-5.59E-24
460,Quercus,5,1.709323583,0.017052498,2.141801233,0.732465397,2925099071,23566578222,36227306930,0.052287675,1.22E+13,-59636128883,9436199725,0.168677003,4.90E+13,-0.002191961,-350102840.3,68902261739,-0.006258271,0.002532544,23437695714,8.65E+12,236521.5,69653931.17,-1.61701E+11,-0.005943412,0.000866204,124204674.2,74659873196,2.16E+13,0.000863881,2.09E-07,1.44E-11,8.37E-13,2.42E-24,2.57E-16,-1.62E-24
916,Quercus,4,1.515711645,0.01803536,2.28334663,0.669658599,2268856787,38043779893,24933222835,0.061307284,8.03E+12,-24433630022,6091601676,0.164602524,2.79E+13,-0.001505287,-696089112.6,43195837576,-0.018809179,0.002661173,17967897512,6.47E+12,192374.5,54955392,-91890857894,-0.005661135,0.00234377,89716875.67,47932478609,1.30E+13,0.000883118,1.84E-07,1.41E-11,5.96E-13,5.36E-25,2.51E-16,1.64E-24
298,Quercus,1,1.855072464,0.016371965,2.18075173,0.706882732,1876310403,6240369541,29837863059,0.048510918,9.55E+12,-23654481804,6891540075,0.178176774,4.06E+13,-0.001379056,219377524.9,58754141044,0.005671879,0.003425366,17565874814,6.03E+12,196667.5,55548424,-2.41038E+11,-0.01405253,0.000363814,104863344.2,62804799509,1.79E+13,0.000887426,2.59E-07,3.73E-11,7.01E-12,1.13E-22,3.55E-15,-1.13E-23
912,Quercus,6,1.734939759,0.016112664,2.153434329,0.729328556,3688737991,-13089546486,51433082841,0.050749291,1.92E+13,60149524669,12582278151,0.173105733,7.41E+13,0.001593758,730408436.7,84505357395,0.010048887,0.002239105,32082542720,1.28E+13,269602.5,87493089.67,-2.89193E+11,-0.007662619,-0.000346829,156235970.5,1.03122E+11,3.44E+13,0.000875199,2.34E-07,1.42E-11,1.92E-12,9.48E-24,7.62E-16,3.27E-24
1523,Quercus,4,1.63326226,0.015840338,1.916062209,0.773672916,1818311241,-18333702085,22516022059,0.052643865,6.93E+12,37801714009,5150950806,0.149130662,2.35E+13,0.002538697,159850257.6,16230302384,0.004627995,0.001089999,15268132584,5.07E+12,185849,49996358.33,-60083658806,-0.004035114,-0.00123126,83103496.17,42311178061,1.16E+13,0.000789555,1.43E-07,8.01E-12,6.43E-13,1.36E-24,1.47E-16,5.24E-25
333,Quercus,4,1.857414449,0.018868014,2.443626577,0.632764582,2148494664,-12423033424,36903784746,0.049620016,1.25E+13,-49481619694,8983023949,0.207465163,5.71E+13,-0.002505228,556329344.4,16775307356,0.012848564,0.000849325,20705942134,7.45E+12,208084,62141032.33,-3.22288E+11,-0.016317246,-0.000628971,121712234.7,80174792982,2.45E+13,0.001005129,3.90E-07,2.46E-11,1.51E-11,2.82E-22,9.18E-15,-7.13E-23
1170,Quercus,3,1.557844691,0.017811189,2.467128055,0.65495852,3777774351,-1.248E+11,52082607330,0.060967339,2.15E+13,1.66302E+11,10864697571,0.175339137,6.27E+13,0.00537927,-170169784.4,93683580544,-0.002746273,0.003030331,38263763849,1.69E+13,248925.5,92652264.83,-3.4858E+11,-0.011275316,-0.004036844,140385652.7,90037508210,3.35E+13,0.000923364,1.99E-07,4.92E-11,4.21E-12,5.78E-23,1.81E-15,-1.77E-23
1163,Quercus,3,2.901060071,0.012489495,1.587443548,0.963688782,648207082.7,3586293548,11117616113,0.03072913,2.18E+12,-21301808429,4743008916,0.224848726,1.97E+13,-0.002649794,397741727.6,1863452480,0.018855482,0.0002318,4539943699,9.58959E+11,145238.5,23774566,-56910617901,-0.007079277,0.000446109,65487566.67,34271139459,5.95E+12,0.001001379,6.00E-07,7.80E-12,3.07E-12,1.49E-23,2.16E-15,-1.66E-24
876,Quercus,4,3.522900763,0.012228551,1.476376246,0.982495687,655825661.9,-2054206507,14114358370,0.024812481,2.75E+12,28555277948,7289285882,0.275782543,3.25E+13,0.002679407,520587610.1,5239035874,0.01969589,0.000491591,5053427672,1.04E+12,162577,26738529.17,-16174396415,-0.00151768,-0.000192751,82653554.17,49310051528,8.67E+12,0.001176858,9.88E-07,4.65E-12,4.41E-13,-4.16E-25,-3.50E-16,4.76E-25
481,Quercus,5,3.701807229,0.009771545,1.495522902,0.975340052,1651610263,13982685882,33695494707,0.022451643,7.38E+12,-1.51731E+11,21391380627,0.290789941,1.22E+14,-0.003960505,-274835568.9,-20698160540,-0.003736057,-0.000540266,11303166535,2.77E+12,271225,51163887.17,1.81994E+11,0.004750425,0.000364978,180080196,1.40956E+11,2.61E+13,0.001226955,1.10E-06,1.14E-11,1.80E-12,4.02E-24,3.04E-16,7.13E-24
1552,Quercus,5,2.910769231,0.010435945,1.4895689,0.971482507,1210775463,-5525413194,21729069273,0.028788786,4.95E+12,36363024115,9637314652,0.229147843,4.77E+13,0.001909236,78663799.1,35270319553,0.001870401,0.001851864,9032398413,2.23E+12,205078.5,40050551.83,-3.41151E+11,-0.017912117,-0.000290111,110860711.7,69566060918,1.37E+13,0.001010538,6.16E-07,3.52E-11,1.56E-11,3.65E-22,1.19E-14,1.86E-23
1337,Quercus,3,2.785529716,0.009223075,1.578235359,0.955701241,2163698561,-20757226388,33247425406,0.031302397,8.84E+12,1.24587E+11,14560996081,0.210655071,6.82E+13,0.003515181,-181749590.2,32560625062,-0.002629386,0.00091869,16089682642,4.68E+12,262911.5,60508688.33,-2.41121E+11,-0.00680318,-0.00058566,145250455.5,94807371089,2.17E+13,0.000948345,4.94E-07,1.28E-11,2.53E-12,1.24E-23,1.09E-15,7.43E-24
1120,Quercus,2,3.30994152,0.009358774,1.433792322,0.978142982,1779480959,-19512808102,33446394407,0.02468541,7.90E+12,1.81954E+11,19308171010,0.267847836,9.73E+13,0.004871314,-734417457.8,24535276788,-0.010188025,0.000656863,13317753073,3.48E+12,268489,55658774.17,-4.98017E+11,-0.013333006,-0.0005224,164882754.5,1.20565E+11,2.43E+13,0.001145593,9.12E-07,2.79E-11,1.08E-11,1.83E-22,8.63E-15,3.94E-23
1323,Quercus,4,3.512280702,0.011266487,1.490797642,0.976366265,854516399.8,-2137943581,17882625830,0.023646166,3.61E+12,17282830579,9858241960,0.272797137,4.43E+13,0.001096896,85678778.13,-6196679388,0.002370902,-0.000393287,6757395025,1.49E+12,190099,33498228.67,86644345293,0.005499088,-0.00013569,100995842.8,63515337840,1.13E+13,0.001160946,9.51E-07,3.38E-12,1.62E-12,3.76E-24,1.48E-15,-3.14E-25
1399,Quercus,3,3.074626866,0.010085474,1.51633671,0.978749873,1460630964,5382134162,25160249235,0.028548301,5.93E+12,-3391941738,12757379020,0.249345318,5.74E+13,-0.000139395,1345852118,23726728406,0.026304927,0.000975074,9876739185,2.47E+12,226193.5,43631055.17,-2.31166E+11,-0.009499996,0.000221184,123459352.8,80143098778,1.69E+13,0.001088443,7.89E-07,9.20E-12,4.29E-12,2.69E-23,3.69E-15,2.22E-24
375,Quercus,7,3.05862069,0.010837933,1.358597195,0.970259235,923243718.4,-7986941527,16036486384,0.026095829,3.32E+12,73746153761,8879207530,0.25097412,3.24E+13,0.004806266,-255524118,-8481473414,-0.007222485,-0.000552764,7250428275,1.66E+12,188093,34497813.33,39879795661,0.00259909,-0.000520534,88829199.17,50829873555,9.16E+12,0.001084669,7.77E-07,1.45E-11,1.35E-12,-2.95E-24,-8.09E-16,-5.21E-24
1403,Quercus,6,3.488888889,0.010652229,1.521304459,0.978356917,1238420596,168153832.6,26173104245,0.024227646,5.77E+12,-22667600954,14677739419,0.287145641,7.54E+13,-0.00093263,1148968584,-15598615984,0.022477666,-0.000641785,8934175515,2.11E+12,226088.5,41712368.5,1.45892E+11,0.006002531,6.92E-06,135635292.3,96048231621,1.91E+13,0.001219404,1.09E-06,4.18E-12,1.73E-12,4.58E-24,1.57E-15,8.20E-25
383,Quercus,12,1.4578125,0.018432864,2.403719582,0.579116429,3311048449,26053196533,40090618383,0.055440269,1.57E+13,-30266153896,9542060850,0.15977248,3.82E+13,-0.001025137,-10177924.08,52626575402,-0.000170419,0.001782501,33650705130,1.42E+13,244382.5,86107381.5,1.49922E+11,0.005077956,0.000882441,113810601.2,62544435971,2.20E+13,0.000843147,1.66E-07,8.97E-13,2.80E-12,-1.52E-25,1.14E-15,-4.45E-24
593,Quercus,17,1.302660754,0.013374713,2.112546916,0.658945123,16103708300,71849096685,1.53369E+11,0.065536433,8.61E+13,-1.04989E+11,30560980277,0.124372449,1.80E+14,-0.00060686,1677109188,4.09594E+11,0.006825245,0.002367555,1.33957E+11,8.11E+13,495703,241702491.8,-2.41538E+11,-0.001396149,0.000415305,311101388.2,2.25807E+11,1.12E+14,0.000743913,5.54E-08,4.60E-12,5.83E-14,-1.96E-26,1.11E-17,-2.30E-26
420,Quercus,6,1.442508711,0.02188654,2.790252036,0.545257368,1516991400,-3699686466,23489665352,0.054443439,8.34E+12,4652276323,4519531789,0.162201878,1.93E+13,0.000408666,-109345007.1,20083074136,-0.003924293,0.001764141,19443771052,7.36E+12,166924,54702922.83,73765167623,0.006479692,-0.000324988,72011530.67,35585529182,1.16E+13,0.000849235,1.78E-07,2.16E-13,4.00E-12,1.91E-24,1.68E-15,3.19E-24
1582,Quercus,13,1.435768262,0.015555385,2.477148581,0.588023537,7488977909,-87860016626,95947002665,0.057702427,4.83E+13,86827418898,20418954132,0.157327637,1.08E+14,0.001114606,397048771.5,2.19094E+11,0.003059253,0.002812518,81716284204,4.38E+13,360258.5,163526811.3,1.62824E+11,0.002090171,-0.001127861,210501769,1.43417E+11,6.56E+13,0.000841943,1.51E-07,3.63E-12,1.44E-12,-2.74E-24,5.57E-16,1.80E-24
978,Quercus,17,1.375766871,0.017398216,2.245694604,0.787234043,13.51426426,6.824253798,3188053.708,0.039486528,1056395161,19.98861166,110.6764264,0.323378894,2602367240,0.013578547,-19.54542042,-16.15029768,-0.057108606,-0.010971126,2031307.75,673103831.1,18.5,6130.166667,48.60657692,0.033019137,0.004635812,9621.166667,5003724.083,1658015506,0.000744729,6.52E-08,5.55E-12,4.13E-14,6.09E-27,-7.21E-19,1.88E-26
11,Quercus,9,1.233748271,0.019476077,2.595130981,0.590669156,4454845840,-26540202801,45814707240,0.074759584,2.07E+13,62061763773,7719851442,0.129551707,3.52E+13,0.002107982,49606764.56,82015377677,0.000832482,0.002785724,44298474690,2.15E+13,244108.5,98621338.83,57727210730,0.001960755,-0.000901461,113278223.2,60286459503,2.45E+13,0.000799952,4.54E-08,5.57E-12,1.42E-12,7.12E-26,2.71E-16,4.00E-24
1432,Quercus,6,1.330548926,0.01964996,3.004472769,0.483749418,6122718378,-47619200259,68406334078,0.065553574,3.30E+13,1.46332E+11,16535241849,0.177036429,6.74E+13,0.002834026,-344444243.3,-56096574828,-0.003687831,-0.001086429,65103379390,3.39E+13,305614.5,134258501.5,9.21788E+11,0.017852389,-0.000922247,156498355.8,96674552577,4.23E+13,0.000949538,1.89E-07,3.19E-11,1.69E-11,3.92E-22,7.05E-15,3.11E-23
1128,Quercus,10,1.282738095,0.01873946,2.424094308,1,0.333333333,2.98E-08,283324,0.083333333,109363186.3,1.25E-08,0.333333333,0.083333333,98862093,2.20E-09,0,2.15E-09,0,3.81E-10,297992.3333,115025298,2,772,1.49E-08,2.63E-09,5.27E-09,734,269378.3333,103980036.7,0.000800672,8.26E-08,7.88E-13,1.31E-12,-3.64E-25,3.75E-16,1.28E-24
389,Quercus,18,1.391167192,0.01340827,2.441731567,0.590678598,16083727403,2.58368E+11,1.66636E+11,0.062055899,9.06E+13,-2.05956E+11,39409482712,0.152053737,2.50E+14,-0.001113702,-3208070130,7.06392E+11,-0.012377708,0.003819805,1.34472E+11,8.06E+13,509098.5,245501855.5,-4.74197E+11,-0.002564216,0.00139712,352206690.2,2.83075E+11,1.32E+14,0.00083872,1.33E-07,1.30E-11,1.03E-13,-1.11E-25,2.78E-17,4.43E-26
356,Quercus,7,1.224178404,0.014766252,2.359615722,0.635862313,10088931621,-1.04824E+11,94381405590,0.073027191,4.94E+13,45464949634,16807260477,0.121656788,8.92E+13,0.000539791,-1319190442,1.86064E+11,-0.009548759,0.002209087,91792754427,5.24E+13,371689.5,174265467.2,-27375666879,-0.000325023,-0.001244538,204119079.2,1.28902E+11,5.90E+13,0.000762577,4.14E-08,3.37E-12,2.42E-13,-1.71E-25,4.65E-17,-1.35E-25
547,Quercus,6,1.211488251,0.011667403,1.353418732,1,2.578282828,-0.303060889,81121.04167,0.08523249,21635068.68,0.151989594,2.578282828,0.08523249,930699.05,0.002142432,0.713383838,-0.151989591,0.023582937,-0.002142432,391202.5833,104333918.5,5.5,1466.833333,0.303060912,0.004271921,-0.004271921,304.1666667,16823.91667,4486966.65,0.000644555,2.29E-08,6.50E-13,6.70E-15,3.91E-28,8.14E-19,2.07E-28
482,Quercus,6,1.116161616,0.011621358,1.332095345,1,0.333333333,2.33E-10,63270,0.083333333,6010761,3.09E-09,0.333333333,0.083333333,73852407,5.45E-10,0,4.04E-10,0,7.14E-11,18050.33333,1714845,2,190,1.49E-08,2.63E-09,4.12E-11,666,221778.3333,21068941.67,0.000636191,1.23E-08,1.36E-13,5.83E-16,-3.25E-30,-4.12E-21,-4.05E-30
603,Quercus,11,1.255319149,0.011951888,1.351035323,0.939960382,1699464628,4382327701,9434435073,0.099806234,3.21E+12,-2044711753,1092723077,0.064173489,2.67E+12,-0.000332421,-85579426.9,-7228825824,-0.005025912,-0.001175235,13476232815,5.07E+12,130490,39201409.17,4829623522,0.000785182,0.000712462,31689337.67,8788440157,2.60E+12,0.000643052,2.10E-08,1.31E-12,1.80E-14,1.01E-27,6.65E-19,-2.56E-27
171,Quercus,15,1.224806202,0.012448038,1.396601343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000655421,3.67E-08,6.67E-13,1.47E-14,1.38E-27,2.70E-18,4.67E-28
1222,Quercus,10,1.252688172,0.011278138,1.320113314,0.950066282,1737581264,-3784609767,9149696834,0.102128476,3.13E+12,2305073225,1063662812,0.06251809,2.47E+12,0.000375134,36785402.58,2296761148,0.002162107,0.000373782,13140212800,4.91E+12,130436.5,38565779.5,-1400275909,-0.000227885,-0.000615919,30821528.5,8346644332,2.49E+12,0.00064556,2.43E-08,2.79E-13,4.68E-15,9.96E-29,2.73E-19,-1.37E-28
1359,Quercus,14,1.233933162,0.012914947,1.419351896,1,0.333333333,2.98E-08,59752,0.083333333,23183801.67,1.60E-10,0.333333333,0.083333333,913143,2.83E-11,0,2.74E-09,0,4.84E-10,301088.3333,116822532,2,776,2.33E-10,4.12E-11,5.27E-09,154,11858.33333,4601033.333,0.000653452,3.47E-08,5.72E-14,7.04E-16,3.81E-30,1.31E-19,-2.33E-30
108,Quercus,13,1.383152174,0.012899258,1.422122342,1,0.333333333,1.19E-07,276576,0.083333333,148244822,1.54E-08,0.333333333,0.083333333,34347282,2.72E-09,0,2.00E-08,0,3.54E-09,574592.3333,307981848,2,1072,1.49E-08,2.63E-09,2.11E-08,516,133128.3333,71356786.67,0.000672793,5.86E-08,1.30E-12,5.54E-14,5.09E-27,2.18E-18,1.40E-26
951,Quercus,6,1.212276215,0.012358276,1.411219152,0.909146044,1748619894,11870746689,8415200878,0.102808022,2.74E+12,-8332349239,1076027915,0.063263778,2.41E+12,-0.001356538,-168572334.1,3320932715,-0.009911009,0.00054066,12128869812,4.42E+12,130417,36793492,-11653615.06,-1.90E-06,0.001932602,30425759.83,8174234908,2.22E+12,0.000651256,3.00E-08,2.37E-12,3.68E-14,-4.73E-27,-2.56E-18,9.77E-27
1402,Quercus,12,1.335978836,0.013974695,1.450587028,1,0.333333333,1.86E-09,27504,0.083333333,5253288,3.09E-10,0.333333333,0.083333333,746568,5.47E-11,0,3.49E-10,0,6.17E-11,72962.33333,13935933,2,382,2.33E-10,4.12E-11,3.29E-10,144,10368.33333,1980351.667,0.000666923,5.20E-08,1.01E-13,2.06E-15,3.87E-31,-1.25E-19,-2.98E-29
